"","logFC","logCPM","PValue","FDR"
"Lus10021124.g.BGIv1.0",1.06529805157377,2.71126528855304,2.57492333763828e-07,3.10239723975814e-06
"Lus10035775.g.BGIv1.0",-1.51686293222837,1.77291802402796,2.58728059526733e-07,3.11642213235983e-06
"Lus10002411.g.BGIv1.0",1.58998531435099,1.68366162632491,2.61202767202282e-07,3.14448781308513e-06
"Lus10030220.g.BGIv1.0",-1.41858905628217,1.99861265530393,2.63634561194869e-07,3.17200609180796e-06
"Lus10020783.g.BGIv1.0",-1.55679342197745,1.81070326170534,2.70000777506453e-07,3.24232149143178e-06
"Lus10020520.g.BGIv1.0",1.08034468040344,3.02664770935057,2.73256871167518e-07,3.27870533991808e-06
"Lus10024615.g.BGIv1.0",-1.80209139846972,1.09152245672844,2.73624438201355e-07,3.28220970006929e-06
"Lus10014226.g.BGIv1.0",-1.27233888236543,2.06640687210814,2.84558429109216e-07,3.40772437239855e-06
"Lus10011904.g.BGIv1.0",1.13877366962383,2.92633935719434,2.89510935236006e-07,3.4641700703673e-06
"Lus10023271.g.BGIv1.0",-1.10057099466365,2.36999858734659,2.91173649981551e-07,3.48310669739901e-06
"Lus10002662.g.BGIv1.0",2.01854442018207,1.49477142210788,2.93672908900199e-07,3.50914101781214e-06
"Lus10024171.g.BGIv1.0",1.08015352369581,3.0089410548496,2.96269836425538e-07,3.53822693935564e-06
"Lus10002716.g.BGIv1.0",-1.13626066492338,4.11309903564293,3.02453312254947e-07,3.6081086545101e-06
"Lus10001449.g.BGIv1.0",1.1046156308538,2.34153783334583,3.03844522530778e-07,3.62371062796583e-06
"Lus10024343.g.BGIv1.0",-1.39525622366253,2.10251531305224,3.12344070160583e-07,3.71793786252758e-06
"Lus10016860.g.BGIv1.0",1.08079093427372,2.67232616661795,3.18608276645567e-07,3.78317956680127e-06
"Lus10030052.g.BGIv1.0",-1.31588092823596,2.2892254418833,3.40391915994658e-07,4.02644271570171e-06
"Lus10023590.g.BGIv1.0",1.05970108672071,2.8044968716682,3.58649692775268e-07,4.2366469550635e-06
"Lus10027850.g.BGIv1.0",-1.29233975111321,2.51914323808611,3.63413679192078e-07,4.29059099624086e-06
"Lus10018532.g.BGIv1.0",-1.00994590151223,3.06272220195596,3.72087878026208e-07,4.38585470327475e-06
"Lus10013038.g.BGIv1.0",1.01354984925232,2.63380326217258,3.77961965613182e-07,4.45147239424834e-06
"Lus10037784.g.BGIv1.0",1.63828716378064,1.32057643193062,3.97566819973807e-07,4.66593607750577e-06
"Lus10037160.g.BGIv1.0",-1.09047429846968,2.41787614637252,3.9790229036273e-07,4.66861281089292e-06
"Lus10041973.g.BGIv1.0",-2.6631940585067,0.204283131384452,4.08320863241736e-07,4.78568785278553e-06
"Lus10042020.g.BGIv1.0",-2.29906129049472,1.08001996222714,4.15088747109864e-07,4.86238828499405e-06
"Lus10000225.g.BGIv1.0",-7.00032047503418,0.133770625519005,4.15717916558599e-07,4.86844653844796e-06
"Lus10015802.g.BGIv1.0",-2.23765328459552,0.535447038841352,4.18602745083154e-07,4.89959071930797e-06
"Lus10012235.g.BGIv1.0",1.64895690635246,1.55204538386145,4.30773822488319e-07,5.03121140177047e-06
"Lus10037973.g.BGIv1.0",1.10690498938081,2.67839216443903,4.32003686825605e-07,5.04422032500561e-06
"Lus10010858.g.BGIv1.0",1.2234265711561,2.04458319465695,4.34778519548792e-07,5.07389450290082e-06
"Lus10025901.g.BGIv1.0",-1.30226944825277,2.64078403585955,4.49135428475061e-07,5.22460963640336e-06
"Lus10021203.g.BGIv1.0",-1.33322520098469,2.35182836932887,4.54582408085696e-07,5.27808543319799e-06
"Lus10023280.g.BGIv1.0",-1.815744481154,1.48247984846512,4.56499140375701e-07,5.29892500167479e-06
"Lus10001394.g.BGIv1.0",-2.08845530763819,0.928912514684846,4.83129128911933e-07,5.58863926634663e-06
"Lus10013584.g.BGIv1.0",1.06880380822486,2.47933701957795,4.83693929648098e-07,5.59368417550744e-06
"Lus10018462.g.BGIv1.0",1.98864042927757,1.51741831587806,4.84852320623824e-07,5.60260904567736e-06
"Lus10005394.g.BGIv1.0",-1.01175844607823,3.36727645552996,4.95274824897938e-07,5.71544781341606e-06
"Lus10009253.g.BGIv1.0",-1.42283923470006,1.81921017694197,4.99325671771554e-07,5.75608227992077e-06
"Lus10003521.g.BGIv1.0",1.23556444982754,2.13329237593467,5.01769761749574e-07,5.78119091254061e-06
"Lus10036490.g.BGIv1.0",1.16187034204743,2.4874966081711,5.06945668190299e-07,5.83235582558166e-06
"Lus10020728.g.BGIv1.0",-2.23909934061629,0.535955655149878,5.0972432434733e-07,5.85422089926097e-06
"Lus10003445.g.BGIv1.0",-1.3139382788333,2.65918129283114,5.16703252044114e-07,5.91717783709422e-06
"Lus10012064.g.BGIv1.0",-1.3753673894855,2.04293968451563,5.25679741573996e-07,6.0120557868885e-06
"Lus10020796.g.BGIv1.0",-1.21660650392024,2.29758556382532,5.26779082488473e-07,6.02146029315183e-06
"Lus10005362.g.BGIv1.0",-1.40799186701477,1.86863685951867,5.3389389600496e-07,6.09957990886507e-06
"Lus10006808.g.BGIv1.0",2.78846006863369,0.0914112036074854,5.45944179820543e-07,6.22906547007319e-06
"Lus10005785.g.BGIv1.0",2.25112826576292,0.603365316760956,5.64012953474867e-07,6.42174099017967e-06
"Lus10011831.g.BGIv1.0",-4.49103326533771,-0.380514067748999,5.65731138223686e-07,6.43961725837179e-06
"Lus10021794.g.BGIv1.0",1.66575381513572,1.11546650469216,5.69969030825847e-07,6.48446054410635e-06
"Lus10018938.g.BGIv1.0",1.10492888776035,2.69145760741059,5.70752644916726e-07,6.4899786102995e-06
"Lus10034687.g.BGIv1.0",1.83000939406489,1.51862544556946,6.0187742297062e-07,6.83317144266279e-06
"Lus10036194.g.BGIv1.0",-2.2352266553333,1.17312758792779,6.02840312014954e-07,6.84231624114936e-06
"Lus10023303.g.BGIv1.0",2.57480642363445,0.389517070775297,6.04525486728175e-07,6.85965216224498e-06
"Lus10006145.g.BGIv1.0",1.38888712962297,1.93626188971494,6.23971187905595e-07,7.07292086295805e-06
"Lus10000835.g.BGIv1.0",-4.45710579235561,-0.412943083081016,6.52011643067716e-07,7.37346465551423e-06
"Lus10020686.g.BGIv1.0",1.02099258592493,3.16074869651538,6.62964671249771e-07,7.48759086097657e-06
"Lus10004808.g.BGIv1.0",-1.43704886273471,1.72201192113159,6.67810619328223e-07,7.54036245008239e-06
"Lus10000126.g.BGIv1.0",2.33327439973831,2.72664946505862,6.85179211494757e-07,7.72243336865144e-06
"Lus10040073.g.BGIv1.0",-1.79789259820788,1.23774282300761,7.08493156508829e-07,7.95905954438825e-06
"Lus10032529.g.BGIv1.0",1.10032934116974,2.17278721374366,7.48056112362752e-07,8.36421517321974e-06
"Lus10009341.g.BGIv1.0",1.43160248168023,1.59623210665842,7.67495564871907e-07,8.56800197754152e-06
"Lus10023654.g.BGIv1.0",1.02196836274415,2.90459757298819,7.89888956765638e-07,8.80668449334677e-06
"Lus10035985.g.BGIv1.0",1.11271791160617,3.09370743010797,8.00231883620771e-07,8.90829198793304e-06
"Lus10012148.g.BGIv1.0",-1.1665412404918,2.11964559863443,8.01953233014461e-07,8.92516871284476e-06
"Lus10032078.g.BGIv1.0",1.49890381657641,1.51802196189535,8.13633720495313e-07,9.04127593651629e-06
"Lus10026863.g.BGIv1.0",-1.16260665972747,2.2258383516394,8.20027804461852e-07,9.10999966464635e-06
"Lus10041715.g.BGIv1.0",-2.05772321851606,0.759503348874841,8.66849509455775e-07,9.60071720396229e-06
"Lus10000293.g.BGIv1.0",1.32803195198676,1.87632473047183,8.71632935052399e-07,9.64632263738871e-06
"Lus10041518.g.BGIv1.0",-1.17567936570713,2.53168059612559,8.90885367156983e-07,9.85186410472684e-06
"Lus10032857.g.BGIv1.0",-1.62779536020284,1.49017638214591,8.97964362672658e-07,9.92005306473776e-06
"Lus10014671.g.BGIv1.0",-1.11158760600844,2.32936414494721,9.09401541753036e-07,1.00387492182697e-05
"Lus10025720.g.BGIv1.0",1.59160744025296,1.33070350059163,9.24156896974377e-07,1.01925784001335e-05
"Lus10024673.g.BGIv1.0",-1.55375701482757,1.9796843257553,9.25229820265033e-07,1.02005238439618e-05
"Lus10004026.g.BGIv1.0",1.15486111148609,2.13726473015062,9.31969541721236e-07,1.02690787420432e-05
"Lus10006382.g.BGIv1.0",1.09902109111913,2.55121520503368,9.32156718642368e-07,1.02690787420432e-05
"Lus10042204.g.BGIv1.0",-3.33330436797225,0.0906649460732491,9.49914971052015e-07,1.04541148624309e-05
"Lus10018138.g.BGIv1.0",1.1602253614826,2.90850851371968,9.6608415843424e-07,1.06266812882831e-05
"Lus10020287.g.BGIv1.0",-1.07365767509241,3.08528723166467,9.80857129318137e-07,1.07782710486827e-05
"Lus10019721.g.BGIv1.0",-1.65369366778677,1.23641428919056,9.97944670231387e-07,1.09494328015216e-05
"Lus10029584.g.BGIv1.0",2.42975140377284,0.428058524346617,9.99042009606231e-07,1.09559422804219e-05
"Lus10001325.g.BGIv1.0",1.70573965385847,1.37003173810293,1.01025946776169e-06,1.10538608917866e-05
"Lus10018340.g.BGIv1.0",3.55514383413203,-0.110315330943296,1.06205768751376e-06,1.15914410579741e-05
"Lus10036310.g.BGIv1.0",-1.02898620246119,2.46322506071092,1.08455433502011e-06,1.18162058891376e-05
"Lus10022663.g.BGIv1.0",1.41232074250377,1.73058475818763,1.09294861567891e-06,1.19016957094634e-05
"Lus10020779.g.BGIv1.0",1.70643894979693,1.09225424719477,1.09384176303739e-06,1.19084385877782e-05
"Lus10041317.g.BGIv1.0",-1.09428251531396,2.3492750637175,1.10594796175626e-06,1.20372217940677e-05
"Lus10026124.g.BGIv1.0",-2.48442739614694,0.713125886686068,1.12455333739919e-06,1.22183099550313e-05
"Lus10004496.g.BGIv1.0",-2.33782591901652,1.12408656511036,1.14132143072419e-06,1.23973972801127e-05
"Lus10023751.g.BGIv1.0",1.50923055159183,1.59430317720075,1.1430010480888e-06,1.24125402351907e-05
"Lus10035229.g.BGIv1.0",2.59352855936241,0.427309978867884,1.14533427156863e-06,1.24347717580819e-05
"Lus10024000.g.BGIv1.0",1.37140523208092,2.28866821203979,1.15178657935062e-06,1.24985807266477e-05
"Lus10039699.g.BGIv1.0",-1.05734660279814,2.79121169978358,1.15984577875151e-06,1.25797544531205e-05
"Lus10009965.g.BGIv1.0",1.06473000482745,2.45678892984779,1.20975972003019e-06,1.30917263603267e-05
"Lus10014541.g.BGIv1.0",-1.68814634827746,1.96407088698404,1.21627384280644e-06,1.31556706197161e-05
"Lus10004931.g.BGIv1.0",1.30928407934813,1.8199957048068,1.24058147949451e-06,1.33852860499146e-05
"Lus10029766.g.BGIv1.0",-1.30184975862329,2.19921926046702,1.25011436365863e-06,1.3481449144779e-05
"Lus10014500.g.BGIv1.0",-2.80430080018249,0.137026502797136,1.28115438824161e-06,1.37820001017697e-05
"Lus10030184.g.BGIv1.0",1.11019624611977,2.50384342200368,1.29180924103125e-06,1.38897451191861e-05
"Lus10025833.g.BGIv1.0",-1.14077997397209,2.0607045709359,1.32331671086943e-06,1.42179685462691e-05
"Lus10022264.g.BGIv1.0",-1.2629129056689,1.76679165752607,1.33731051968054e-06,1.43547249447955e-05
"Lus10019492.g.BGIv1.0",-3.51727875899472,-0.0852116487856346,1.33736596872448e-06,1.43547249447955e-05
"Lus10020492.g.BGIv1.0",-2.71916402821422,0.248723543716293,1.34370210675652e-06,1.44156155683151e-05
"Lus10031154.g.BGIv1.0",-1.0555349669619,2.76017250899119,1.35015896594e-06,1.44813127087041e-05
"Lus10036176.g.BGIv1.0",1.05775276903758,2.29533946489118,1.36608785434372e-06,1.4626897811866e-05
"Lus10036014.g.BGIv1.0",-2.66222472223727,0.847172406515952,1.37340139539561e-06,1.46995248829672e-05
"Lus10043271.g.BGIv1.0",1.08269942140279,2.31171114858861,1.38225367103224e-06,1.47854206037014e-05
"Lus10035846.g.BGIv1.0",-1.20387101071342,2.28015268088539,1.39512127592048e-06,1.49047227784564e-05
"Lus10027453.g.BGIv1.0",1.31155411053238,1.86674669933952,1.41187078887313e-06,1.50577613010559e-05
"Lus10026054.g.BGIv1.0",-2.49082193791411,1.01588061451648,1.42633204334951e-06,1.52008041815265e-05
"Lus10004713.g.BGIv1.0",-1.23608822274577,2.16122390195576,1.53134540924865e-06,1.62433886429155e-05
"Lus10018024.g.BGIv1.0",-2.53089063468973,0.268538552950724,1.53138115977359e-06,1.62433886429155e-05
"Lus10021363.g.BGIv1.0",1.50513353055979,1.94864871704267,1.53163373392171e-06,1.62433886429155e-05
"Lus10011202.g.BGIv1.0",-1.25869070117702,1.99841513222718,1.57828126492384e-06,1.67136333416575e-05
"Lus10030452.g.BGIv1.0",1.58283720888515,1.77476549248316,1.61300473931175e-06,1.70398369435288e-05
"Lus10030708.g.BGIv1.0",-2.17661119764908,0.759237726444653,1.63219814010507e-06,1.72342203906989e-05
"Lus10039761.g.BGIv1.0",-1.38231582329651,1.68453345345878,1.63448072416004e-06,1.72541310247599e-05
"Lus10016896.g.BGIv1.0",-1.98865002212976,0.91567934512817,1.65229401920728e-06,1.74294766583255e-05
"Lus10007935.g.BGIv1.0",1.67929870879509,1.76367323125699,1.686849686101e-06,1.77552161512098e-05
"Lus10035132.g.BGIv1.0",-2.1998271576985,0.699089228583732,1.72086668673744e-06,1.81001199465675e-05
"Lus10014928.g.BGIv1.0",1.07785290684911,3.0523067624166,1.73304999111477e-06,1.82238549017296e-05
"Lus10042505.g.BGIv1.0",1.24160313454016,2.27778919248462,1.81031285117566e-06,1.89812132063331e-05
"Lus10030740.g.BGIv1.0",1.3759467222136,1.62081097355448,1.86449288408538e-06,1.9530450641946e-05
"Lus10033491.g.BGIv1.0",1.24143245654944,2.60010487798429,1.89458697036414e-06,1.98265744315598e-05
"Lus10010338.g.BGIv1.0",-4.24271486173531,-0.554320452638061,1.91525679289165e-06,2.0023599818132e-05
"Lus10033783.g.BGIv1.0",-4.65287691087222,-0.254861887625533,1.93383942172347e-06,2.01984463002741e-05
"Lus10033515.g.BGIv1.0",-1.1160011849759,2.16117854379201,1.95706974683609e-06,2.04214543842323e-05
"Lus10024518.g.BGIv1.0",-1.46928009356236,2.1166622228275,1.95832078956846e-06,2.04296047620184e-05
"Lus10006594.g.BGIv1.0",-1.53790350198483,3.0743383499952,1.98173547504159e-06,2.06589982819024e-05
"Lus10018189.g.BGIv1.0",1.32205007952471,2.33357185719025,1.98807432092155e-06,2.07113998432279e-05
"Lus10006835.g.BGIv1.0",-1.2373362637586,1.84662922550088,2.06625699796585e-06,2.14834388803094e-05
"Lus10015659.g.BGIv1.0",1.37621108702446,1.67636813955421,2.15852683547355e-06,2.23892436327537e-05
"Lus10003489.g.BGIv1.0",1.36173432305946,2.05055716107815,2.2886066615959e-06,2.36482101702485e-05
"Lus10011346.g.BGIv1.0",-1.19664554299725,2.36082213377294,2.32781609639999e-06,2.40134061524926e-05
"Lus10032194.g.BGIv1.0",-1.11988599513051,2.06661809418362,2.33066745039726e-06,2.40371161889013e-05
"Lus10005999.g.BGIv1.0",-1.02350560721005,2.59015581920218,2.36995326122965e-06,2.44191131118545e-05
"Lus10021618.g.BGIv1.0",-1.47720660191489,8.2457599504662,2.44388165236685e-06,2.50975618497612e-05
"Lus10038639.g.BGIv1.0",-2.47073666296662,0.226024832073041,2.47023340078273e-06,2.53382529885385e-05
"Lus10024600.g.BGIv1.0",-1.49707139788323,2.03009777155139,2.56033806818264e-06,2.61821821129069e-05
"Lus10025561.g.BGIv1.0",-1.09260544682498,2.48516425512925,2.70784505466652e-06,2.76061755092421e-05
"Lus10035739.g.BGIv1.0",1.38269190137892,1.94143677542101,2.73445986533509e-06,2.78709741631845e-05
"Lus10015769.g.BGIv1.0",1.19065304596242,1.90245596699567,2.76550886242562e-06,2.81676278721893e-05
"Lus10036760.g.BGIv1.0",-2.13960472452118,0.46367019928402,2.90575267037995e-06,2.94992933988993e-05
"Lus10010453.g.BGIv1.0",-1.96634518873686,0.775419901394563,2.94380804198812e-06,2.98716805306409e-05
"Lus10006611.g.BGIv1.0",-1.61450503601184,1.34097897113835,2.97533840624893e-06,3.01407331571879e-05
"Lus10019129.g.BGIv1.0",1.91429986660729,0.699911985627805,2.97558194767974e-06,3.01407331571879e-05
"Lus10005903.g.BGIv1.0",-1.82821953632304,1.66608413631061,2.98841374638192e-06,3.02607346771415e-05
"Lus10018764.g.BGIv1.0",1.14666631505548,2.39785280753604,3.13791629689838e-06,3.16345916842461e-05
"Lus10006809.g.BGIv1.0",2.92768351732668,-0.00625745971127837,3.2375182210875e-06,3.25632009692029e-05
"Lus10014697.g.BGIv1.0",1.26474749009583,1.85620324457946,3.49328246025554e-06,3.50222513445038e-05
"Lus10041475.g.BGIv1.0",1.21727643634901,2.19319891829518,3.50572854300134e-06,3.51146372103252e-05
"Lus10030902.g.BGIv1.0",-5.88527897878978,-0.752246292412122,3.65045428638642e-06,3.64215970354611e-05
"Lus10024438.g.BGIv1.0",-1.62257005840725,1.24729847692555,3.71524399878872e-06,3.69831398835229e-05
"Lus10015283.g.BGIv1.0",-1.45704218698844,1.55335111535036,3.77753256866869e-06,3.75687756331724e-05
"Lus10011221.g.BGIv1.0",1.19883020755433,1.98759650901758,3.80263666734831e-06,3.77752327619512e-05
"Lus10014811.g.BGIv1.0",-1.21317296510838,1.83140470980439,3.821249010888e-06,3.79514543642477e-05
"Lus10000403.g.BGIv1.0",1.18223578538739,2.42001110837729,3.82574821788939e-06,3.79874602055435e-05
"Lus10019831.g.BGIv1.0",-3.60530487012092,-0.413942937678116,3.88436704415371e-06,3.8534303919764e-05
"Lus10030103.g.BGIv1.0",-1.1664260252539,1.86697087333283,3.99955415699627e-06,3.95866618303245e-05
"Lus10015533.g.BGIv1.0",1.17351526179262,2.88151188362045,4.06946677153032e-06,4.02105164092782e-05
"Lus10021220.g.BGIv1.0",1.20899273339348,2.12758756451546,4.07332407652149e-06,4.02160960550683e-05
"Lus10012185.g.BGIv1.0",1.83756710675864,1.46511072949344,4.07689947642614e-06,4.02422563895824e-05
"Lus10035747.g.BGIv1.0",1.15849082179928,2.80694457647658,4.154968127318e-06,4.0929213565067e-05
"Lus10028228.g.BGIv1.0",1.0681504018809,3.0776490231648,4.21093487068806e-06,4.14617326758053e-05
"Lus10030427.g.BGIv1.0",-2.21211611010395,0.699637179477091,4.34238238681608e-06,4.26497299451608e-05
"Lus10011047.g.BGIv1.0",1.74610114355712,0.902136799718386,4.52980259725513e-06,4.43302676058707e-05
"Lus10038553.g.BGIv1.0",-1.71256931438586,1.65386854300058,4.67724499086515e-06,4.57525915836856e-05
"Lus10035313.g.BGIv1.0",1.00157116265625,3.04378133899782,4.74793061110525e-06,4.63918389740068e-05
"Lus10006157.g.BGIv1.0",-1.60743245428956,1.19408601547289,4.75069773889113e-06,4.63980187390106e-05
"Lus10033776.g.BGIv1.0",-1.49031151069082,1.3683192658914,4.94728192765185e-06,4.81880557196849e-05
"Lus10030648.g.BGIv1.0",-2.56670362658479,0.289069802976173,5.00443725308374e-06,4.87229321005158e-05
"Lus10037894.g.BGIv1.0",-1.63304965356452,1.35931030597967,5.03984632990236e-06,4.90237547118338e-05
"Lus10028015.g.BGIv1.0",-1.12615267479622,2.39463489677937,5.13022532006423e-06,4.97914768672722e-05
"Lus10012040.g.BGIv1.0",1.04712126570205,2.59851688491964,5.15548891555753e-06,5.00255041625449e-05
"Lus10022756.g.BGIv1.0",-1.82618898338662,1.06724335710038,5.22527069843417e-06,5.06460964396057e-05
"Lus10008603.g.BGIv1.0",-1.26367750729626,2.43606603821269,5.43589005225836e-06,5.25820152340283e-05
"Lus10024243.g.BGIv1.0",1.33738587885629,1.83528726109079,5.59107480920852e-06,5.39510794741628e-05
"Lus10033582.g.BGIv1.0",-2.04996103936154,0.585488321703353,5.65266500883558e-06,5.44849225275147e-05
"Lus10033938.g.BGIv1.0",-1.06301995570288,2.27364520679653,5.73761216949452e-06,5.52302344154332e-05
"Lus10040214.g.BGIv1.0",3.27297614018623,-0.285029058153998,5.95242644610731e-06,5.71714383647218e-05
"Lus10041225.g.BGIv1.0",-1.57274878395139,1.21549477674295,6.03585345348399e-06,5.7921542047771e-05
"Lus10026994.g.BGIv1.0",-1.96200544216464,0.845898792304179,6.09105752814963e-06,5.84126101491711e-05
"Lus10032306.g.BGIv1.0",-1.40688032938629,1.31008664759283,6.09509969843548e-06,5.84384823534823e-05
"Lus10023918.g.BGIv1.0",-3.02510373822198,-0.139471646222402,6.71497117521789e-06,6.40989266486379e-05
"Lus10029339.g.BGIv1.0",1.54489522376871,1.12574881104098,6.95006292791864e-06,6.62266956465478e-05
"Lus10009047.g.BGIv1.0",1.03058370827174,2.45305449361749,7.04311532338264e-06,6.70252334112887e-05
"Lus10030068.g.BGIv1.0",-1.18442250298138,2.61143084859699,7.20424985039988e-06,6.84387992234994e-05
"Lus10021047.g.BGIv1.0",-1.49470869303603,2.37014571721377,7.27904003336557e-06,6.90738156058578e-05
"Lus10027452.g.BGIv1.0",1.66556283280782,1.36991845026435,7.29252756296146e-06,6.91867013726533e-05
"Lus10027053.g.BGIv1.0",2.63400010926079,0.159574461243981,7.36135978856471e-06,6.97644677468444e-05
"Lus10019083.g.BGIv1.0",1.1246199875232,1.92310965239788,7.36145047398899e-06,6.97644677468444e-05
"Lus10041792.g.BGIv1.0",1.27804425639454,1.87322788454337,7.40068644422634e-06,7.0075199393806e-05
"Lus10019310.g.BGIv1.0",-4.1305467924017,-0.630179311961477,7.4631968446242e-06,7.06363226720354e-05
"Lus10000768.g.BGIv1.0",1.37714056983459,2.24225771304827,7.51552819922024e-06,7.11006586176938e-05
"Lus10032825.g.BGIv1.0",-1.496082799944,1.87151941614102,7.55914645666274e-06,7.14511101582053e-05
"Lus10011418.g.BGIv1.0",-2.46914650503105,0.0668803901248345,7.78672159626011e-06,7.34265888310245e-05
"Lus10030659.g.BGIv1.0",1.17468648851886,2.38271663685721,7.93499676810353e-06,7.47437149525956e-05
"Lus10029776.g.BGIv1.0",-2.81834974632548,0.138234650157983,7.96476642727612e-06,7.49591602858022e-05
"Lus10036205.g.BGIv1.0",1.76405795500059,1.01987383249269,8.36229669940414e-06,7.84457056149757e-05
"Lus10039191.g.BGIv1.0",-1.46447473378251,1.83115081561458,8.38872421642083e-06,7.86427065801229e-05
"Lus10026748.g.BGIv1.0",-2.60004800462981,0.912310171452966,8.72871863710704e-06,8.15549195776983e-05
"Lus10003382.g.BGIv1.0",1.41732113931438,1.36101293046842,8.73313589828128e-06,8.15549195776983e-05
"Lus10030185.g.BGIv1.0",-2.82279906098665,-0.0583147866294127,9.02743893745079e-06,8.40865219734141e-05
